datadate,Seed 42,Seed 7,Seed 25,Seed 14
2017-12-12,1543616.0891480676,1294820.020638535,1143109.4746674353,1216171.005197923
2017-12-13,1553899.4262622942,1302501.1895958043,1145621.276372361,1218617.1779453573
2017-12-14,1540434.830491476,1293388.9977630535,1141804.7945899246,1209411.71606446
2017-12-15,1551858.977055512,1303839.7587229116,1154049.9826402783,1219875.442638279
2017-12-18,1561018.9232966362,1309323.2582007498,1154248.670528798,1223544.4002388578
2017-12-19,1561152.6144608385,1304221.1109641916,1149075.822868626,1220283.2580907843
2017-12-20,1580269.1894667957,1303563.6800559622,1148585.5094862534,1228114.2378155757
2017-12-21,1577361.3313838048,1302437.6917614262,1146762.4569136314,1223975.119085913
2017-12-22,1572903.022303254,1303764.8655302108,1142500.4307625154,1220380.5352726076
2017-12-26,1568108.0450333075,1307475.1146586286,1141932.5130264736,1219080.398504533
2017-12-27,1572472.6294824092,1309344.66637845,1145750.3604743348,1221702.205798878
2017-12-28,1570603.4658896646,1312412.9676452707,1147935.7234725857,1219885.2344927113
2017-12-29,1564594.1316657353,1306229.533395484,1142458.9657938594,1215113.1279758203
2018-01-02,1590700.330475574,1309723.8273752455,1147576.6135907231,1236241.584050081
2018-01-03,1590700.35332489,1309723.8117656708,1147576.6114563942,1236241.5841498375
2018-01-04,1620479.3371493935,1333547.7927199854,1162077.1499265505,1252436.4652986473
2018-01-05,1630468.6934346524,1348968.3516749763,1171078.780231074,1266532.782740683
2018-01-08,1640567.4825734517,1355474.5786643997,1168645.025181831,1270560.871161529
2018-01-09,1639460.7325269924,1362015.8423071585,1168681.1685216352,1269440.8129196598
2018-01-10,1642983.9672474158,1364519.8351367717,1171254.9711505682,1270440.212810703
2018-01-11,1655122.4915361116,1376834.9909643235,1177098.8000876158,1283049.3683383558
2018-01-12,1663726.944188526,1389076.364209244,1186939.6724117636,1286868.8381547274
2018-01-16,1659665.9988658838,1382491.0634101965,1174702.4310444444,1280171.4430475545
2018-01-17,1670757.8239100666,1390108.6759977897,1192571.3553875417,1294216.2569797528
2018-01-18,1673457.141900577,1392046.2753500126,1191542.5115728686,1295528.7607929397
2018-01-19,1684431.3141829723,1398691.3243217743,1200235.4452060703,1305878.9856782886
2018-01-22,1690005.5172831656,1403623.7835550536,1202867.122972311,1312715.6488365266
2018-01-23,1672388.2926134765,1396390.299911601,1202156.6262660548,1308695.3067745098
2018-01-24,1666157.1262755534,1400418.444851605,1201802.8772596782,1305244.1705438115
2018-01-25,1669549.5222379316,1415023.7251245077,1203537.1248786412,1306251.4967970706
2018-01-26,1680804.688074275,1431671.81641722,1215695.6814139006,1320641.234024209
2018-01-29,1671760.3932778975,1429015.0750392347,1213304.5709511235,1311525.0979083113
2018-01-30,1646547.1700061308,1420803.1848916768,1190079.9006153122,1291454.498474233
2018-01-31,1642407.1093310467,1414717.422505309,1180124.7894422116,1289029.4419211238
2018-02-01,1643988.457911213,1420865.512176579,1178219.5375047878,1294564.3518635123
2018-02-02,1605487.884282244,1397826.2166321734,1156165.36065574,1268081.5798012365
2018-02-05,1540521.9136705352,1335029.8360860003,1104778.9330940547,1211135.6589320223
2018-02-06,1576553.528096741,1362040.483914485,1133004.1284032448,1236197.6373435769
2018-02-07,1571394.2702818352,1365535.6962337878,1121519.8815827265,1237543.6193408612
2018-02-08,1499407.3624089365,1307776.2028443478,1082585.770763114,1183117.9568130504
2018-02-09,1514478.3354024678,1331373.099292139,1094007.2761255573,1203984.4578114303
2018-02-12,1539816.1534569885,1351272.2012600463,1103662.2145159657,1218923.0885093932
2018-02-13,1543110.9581700922,1360753.5852002222,1105321.6410727822,1222874.859789466
2018-02-14,1556272.3473551876,1386206.846852837,1131913.040157318,1229269.2056719917
2018-02-15,1576918.0450481456,1409187.2948140332,1147530.311109713,1240390.5376433812
2018-02-16,1574278.7042975458,1405568.532470393,1155627.3608574185,1242865.2759149708
2018-02-20,1562611.5611648792,1395583.1968009295,1149640.988684801,1234780.187155131
2018-02-21,1561915.4029174566,1389331.26546652,1144060.689042481,1225219.225849257
2018-02-22,1569934.6850676588,1392692.8251730364,1144793.3355322073,1228876.852201512
2018-02-23,1606764.623575451,1414848.7569970868,1169167.6522089825,1246126.7146326457
2018-02-26,1624109.866916595,1427247.2029330716,1179778.3470349894,1259601.8706126793
2018-02-27,1606393.4066715268,1417221.5301167404,1169306.8132588528,1245462.3711167716
2018-02-28,1585058.4679276464,1397157.9546858,1154509.4733377816,1236567.6606411843
2018-03-01,1556696.5833721529,1367373.0172756603,1136972.9304439288,1220280.6511295943
2018-03-02,1556692.7986295857,1374390.2213941813,1142240.6575257722,1220416.7606358444
2018-03-05,1579487.090987394,1394321.0395665476,1158934.1874810162,1235874.7911934352
2018-03-06,1588950.7393297849,1398002.4804859103,1162160.4377426151,1232291.6782572726
2018-03-07,1589242.9089666165,1397612.3398359064,1162841.4336563698,1235639.974041561
2018-03-08,1603335.5696844626,1405471.683703622,1171843.763815877,1243150.291322451
2018-03-09,1633120.9909930404,1427331.852114536,1188455.161693136,1265737.4221487308
2018-03-12,1637283.3805226292,1407781.4473762035,1195775.50145551,1261126.0595395216
2018-03-13,1646529.680962176,1407274.2563379896,1193055.6163035927,1256639.2982084332
2018-03-14,1632997.5234083526,1399321.5662468723,1187437.4071779074,1250083.1008116505
2018-03-15,1638624.0889823963,1404269.95599451,1187797.9132719275,1256182.7362771952
2018-03-16,1655809.9658721313,1407497.2377388747,1199051.0447716229,1263357.1379723423
2018-03-19,1626470.8899441897,1392254.2568829188,1182321.9507154014,1243232.1703195493
2018-03-20,1642270.2171382927,1401880.539201933,1190875.719819752,1243591.907575057
2018-03-21,1636809.0181680252,1407848.0905995525,1189956.1578411155,1235912.0715207865
2018-03-22,1575721.987869629,1366064.069082548,1159068.9010073524,1208261.991298161
2018-03-23,1529441.8954648837,1354169.6685118058,1121725.1237623536,1184368.935146564
2018-03-26,1579432.1660187517,1395962.240297848,1148736.161959058,1215724.291491942
2018-03-27,1545692.555065472,1367066.2917888376,1125469.3675988214,1195977.55139441
2018-03-28,1540218.416273646,1350358.5416346276,1127165.2244077283,1192769.7833317542
2018-03-29,1561636.6280479317,1369628.1843944052,1140770.3341140712,1209067.0256424458
2018-04-02,1530041.8817917453,1333014.3738613066,1114023.3263885654,1183159.6033992658
2018-04-03,1556080.8213005343,1350629.5783101483,1132172.9138337437,1199762.182025058
2018-04-04,1568292.935205049,1369361.1743332583,1148438.4679954546,1212817.6249910148
2018-04-05,1568292.9639663696,1369361.1714601517,1148438.4725985527,1212817.6411264092
2018-04-06,1532510.9695693678,1346855.0183482994,1116445.625168638,1190463.511370066
2018-04-09,1536435.0378202193,1352076.133241519,1115599.494041813,1191818.1788294252
2018-04-10,1565602.1505643188,1375239.0592653153,1137908.747513501,1211636.439496072
2018-04-11,1558593.7792372457,1375099.574973127,1129345.0740955183,1203598.781624818
2018-04-12,1581538.7740210677,1392876.7342712388,1135240.09202818,1213734.2383505255
2018-04-13,1583246.2359820718,1391770.6190426457,1130977.800147872,1213110.8761806658
2018-04-16,1598460.2054105075,1398906.4140940462,1122544.6951576432,1217147.9934728406
2018-04-17,1608309.822611391,1431460.96853869,1122114.896560917,1235369.3634395814
2018-04-18,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-04-19,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-04-20,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-04-23,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-04-24,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-04-25,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-04-26,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-04-27,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-04-30,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-05-01,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-05-02,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-05-03,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-05-04,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-05-07,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-05-08,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-05-09,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-05-10,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-05-11,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-05-14,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-05-15,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-05-16,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-05-17,1606701.525403503,1430029.5080629084,1120992.792365363,1234133.9946052802
2018-05-18,1605883.0113815342,1429686.1065045048,1120323.210301751,1233442.8034795932
2018-05-21,1610222.690396503,1431608.0449298886,1121276.9944517952,1236271.5454059092
2018-05-22,1608494.5751958883,1430161.6917751385,1120373.9373204934,1234004.6546706802
2018-05-23,1607926.0108964003,1429900.0098673787,1120197.6578580097,1233637.2387154803
2018-05-24,1607926.0108964003,1429900.0098673787,1120197.6578580097,1233637.2387154803
2018-05-25,1607926.0108964003,1429900.0098673787,1120197.6578580097,1233637.2387154803
2018-05-29,1607926.0108964003,1429900.0098673787,1120197.6578580097,1233637.2387154803
2018-05-30,1607926.0108964003,1429900.0098673787,1120197.6578580097,1233637.2387154803
2018-05-31,1607926.0108964003,1429900.0098673787,1120197.6578580097,1233637.2387154803
2018-06-01,1607926.0108964003,1429900.0098673787,1120197.6578580097,1233637.2387154803
2018-06-04,1607926.0108964003,1429900.0098673787,1120197.6578580097,1233637.2387154803
2018-06-05,1607926.0108964003,1429900.0098673787,1120197.6578580097,1233637.2387154803
2018-06-06,1607926.0108964003,1429900.0098673787,1120197.6578580097,1233637.2387154803
2018-06-07,1607926.0108964003,1429900.0098673787,1120197.6578580097,1233637.2387154803
2018-06-08,1607926.0108964003,1429900.0098673787,1120197.6578580097,1233637.2387154803
2018-06-11,1607926.0108964003,1429900.0098673787,1120197.6578580097,1233637.2387154803
2018-06-12,1608406.163038734,1429723.605501467,1120408.5650356207,1234052.7509262548
2018-06-13,1608205.518601898,1429588.6801979016,1120288.1144884424,1233921.9314700083
2018-06-14,1608205.518601898,1429588.6801979016,1120288.1144884424,1233921.9314700083
2018-06-15,1608205.518601898,1429588.6801979016,1120288.1144884424,1233921.9314700083
2018-06-18,1608205.518601898,1429588.6801979016,1120288.1144884424,1233921.9314700083
2018-06-19,1608205.518601898,1429588.6801979016,1120288.1144884424,1233921.9314700083
2018-06-20,1608205.518601898,1429588.6801979016,1120288.1144884424,1233921.9314700083
2018-06-21,1608205.518601898,1429588.6801979016,1120288.1144884424,1233921.9314700083
2018-06-22,1608205.518601898,1429588.6801979016,1120288.1144884424,1233921.9314700083
2018-06-25,1608205.518601898,1429588.6801979016,1120288.1144884424,1233921.9314700083
2018-06-26,1608205.518601898,1429588.6801979016,1120288.1144884424,1233921.9314700083
2018-06-27,1608205.518601898,1429588.6801979016,1120288.1144884424,1233921.9314700083
2018-06-28,1608205.518601898,1429588.6801979016,1120288.1144884424,1233921.9314700083
2018-06-29,1608205.518601898,1429588.6801979016,1120288.1144884424,1233921.9314700083
2018-07-02,1608205.518601898,1429588.6801979016,1120288.1144884424,1233921.9314700083
2018-07-03,1608205.518601898,1429588.6801979016,1120288.1144884424,1233921.9314700083
2018-07-05,1608205.5,1429588.625,1120288.125,1233921.875
2018-07-06,1610123.3050009727,1431072.184783606,1121842.3060361834,1235416.5878283004
2018-07-09,1609926.2381295203,1430938.1689717122,1121718.174646732,1235329.1525294876
2018-07-10,1609327.8684130665,1430938.5386481092,1122544.607284345,1234630.1940356905
2018-07-11,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-07-12,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-07-13,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-07-16,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-07-17,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-07-18,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-07-19,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-07-20,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-07-23,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-07-24,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-07-25,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-07-26,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-07-27,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-07-30,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-07-31,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-01,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-02,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-03,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-06,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-07,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-08,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-09,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-10,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-13,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-14,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-15,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-16,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-17,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-20,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-21,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-22,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-23,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-24,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-27,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-28,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-29,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-30,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-08-31,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-04,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-05,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-06,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-07,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-10,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-11,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-12,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-13,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-14,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-17,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-18,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-19,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-20,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-21,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-24,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-25,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-26,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-27,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-09-28,1609127.3926072118,1430882.3047989677,1122434.073646661,1234519.1573567842
2018-10-01,1608627.0167304038,1430396.904631706,1122888.801721593,1234432.5271233723
2018-10-02,1608430.205108547,1430269.7124812931,1122785.0742866436,1234347.266845607
2018-10-03,1608430.25,1430269.75,1122785.125,1234347.25
2018-10-04,1608785.3156222322,1428270.8714096877,1122854.174048375,1232189.2068924657
2018-10-05,1608714.4774990296,1428142.8871865736,1122765.6413055633,1232094.385060503
2018-10-08,1608714.4774990296,1428142.8871865736,1122765.6413055633,1232094.385060503
2018-10-09,1608714.4774990296,1428142.8871865736,1122765.6413055633,1232094.385060503
2018-10-10,1608714.4774990296,1428142.8871865736,1122765.6413055633,1232094.385060503
2018-10-11,1608714.4774990296,1428142.8871865736,1122765.6413055633,1232094.385060503
2018-10-12,1612476.049714022,1431098.1870435644,1123879.223912071,1235114.3238677478
2018-10-15,1611712.024186093,1429342.9432664623,1123073.8694145689,1233280.9512854677
2018-10-16,1617519.8199217084,1436169.9783127145,1127404.326949801,1238061.0915459413
2018-10-17,1618916.4464158008,1436880.9843246865,1129597.0567678278,1241190.463275742
2018-10-18,1618583.260913834,1436545.7501054443,1129258.7504685132,1240860.888158914
2018-10-19,1618583.260913834,1436545.7501054443,1129258.7504685132,1240860.888158914
2018-10-22,1618583.260913834,1436545.7501054443,1129258.7504685132,1240860.888158914
2018-10-23,1618583.260913834,1436545.7501054443,1129258.7504685132,1240860.888158914
2018-10-24,1618583.260913834,1436545.7501054443,1129258.7504685132,1240860.888158914
2018-10-25,1618583.260913834,1436545.7501054443,1129258.7504685132,1240860.888158914
2018-10-26,1618583.260913834,1436545.7501054443,1129258.7504685132,1240860.888158914
2018-10-29,1618583.260913834,1436545.7501054443,1129258.7504685132,1240860.888158914
2018-10-30,1618583.260913834,1436545.7501054443,1129258.7504685132,1240860.888158914
2018-10-31,1618583.260913834,1436545.7501054443,1129258.7504685132,1240860.888158914
2018-11-01,1618583.260913834,1436545.7501054443,1129258.7504685132,1240860.888158914
2018-11-02,1618566.6757615989,1436247.4841543871,1128958.5487449863,1240730.449459722
2018-11-05,1620327.4672610257,1437271.3647471492,1130683.9127336843,1241564.4520329414
2018-11-06,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-07,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-08,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-09,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-12,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-13,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-14,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-15,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-16,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-19,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-20,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-21,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-23,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-26,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-27,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-28,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-29,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-11-30,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-03,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-04,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-06,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-07,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-10,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-11,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-12,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-13,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-14,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-17,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-18,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-19,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-20,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-21,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-24,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-26,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-27,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-28,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2018-12-31,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2019-01-02,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2019-01-03,1620124.9917925373,1437066.453620995,1130564.3664122997,1241359.9280622683
2019-01-04,1620125.0,1437066.5,1130564.375,1241359.875
2019-01-07,1625726.7113147732,1439499.2021789602,1134465.0336013185,1243432.8097053573
2019-01-08,1625551.2514456748,1439385.357611342,1134357.2222498078,1243339.9619310754
2019-01-09,1625551.2514456748,1439385.357611342,1134357.2222498078,1243339.9619310754
2019-01-10,1627277.1500344274,1439896.6639998644,1135541.5037280894,1244084.0691882572
2019-01-11,1627097.0068741797,1439816.204013873,1135422.41536113,1243985.5897348055
2019-01-14,1627097.0068741797,1439816.204013873,1135422.41536113,1243985.5897348055
2019-01-15,1630520.884114456,1441862.0046292238,1135330.0242380423,1247150.1475215242
2019-01-16,1630337.6614975925,1441750.0842394766,1135271.597310836,1247005.828628921
2019-01-17,1630337.6614975925,1441750.0842394766,1135271.597310836,1247005.828628921
2019-01-18,1630337.6614975925,1441750.0842394766,1135271.597310836,1247005.828628921
2019-01-22,1628115.9705039018,1439728.597111822,1132699.0228068477,1245919.4412596547
2019-01-23,1627059.2904975885,1439466.9303438235,1132196.8394796725,1245545.3158669542
2019-01-24,1633273.7546883572,1439030.5430312117,1135088.378561623,1248962.5739355548
2019-01-25,1645224.794707202,1444373.3638191288,1143090.236762544,1251089.2190059784
2019-01-28,1627367.075664996,1442280.0816500618,1135358.5334251812,1247278.1361589716
2019-01-29,1620614.814101027,1438758.0154017303,1131675.8279206967,1245289.122784576
2019-01-30,1642415.8910000788,1451858.4782088376,1142316.9030080591,1251972.0605366789
2019-01-31,1644384.1504394517,1452306.5527862504,1144901.77486591,1252225.4855136862
2019-02-01,1641223.8977615724,1454359.324069841,1145609.410015232,1251400.3706169345
2019-02-04,1654929.4472998758,1467515.2717519798,1156323.758017609,1258980.8302421125
2019-02-05,1661526.044220843,1473007.5800476084,1159946.11186552,1260512.7089906265
2019-02-06,1647892.5038279672,1468569.4776616574,1153943.213510659,1259322.5637672932
2019-02-07,1646244.6192915023,1467454.1901250987,1152846.345821984,1258559.553872173
2019-02-08,1646785.2642191,1467650.436523007,1153089.0178026478,1259885.437892457
2019-02-11,1650700.764898402,1467301.112352423,1155538.185430894,1261382.9021567532
2019-02-12,1656564.437329394,1470466.8566785178,1160413.6992282623,1264956.3492223453
2019-02-13,1657439.234920031,1470854.9203824117,1159208.9418959022,1264971.2114701509
2019-02-14,1664203.754482085,1470875.568684674,1162364.425318208,1265397.609311339
2019-02-15,1670622.4158368171,1476079.0725180754,1165419.9652843312,1269235.3291874398
2019-02-19,1669434.6284119666,1475558.2535411017,1164960.909309754,1268698.7502683385
2019-02-20,1669434.6284119666,1475558.2535411017,1164960.909309754,1268698.7502683385
2019-02-21,1669434.6284119666,1475558.2535411017,1164960.909309754,1268698.7502683385
2019-02-22,1669841.1309116422,1476475.9897444784,1165641.916705842,1269767.9726107204
2019-02-25,1669643.4850590762,1476363.2584371609,1165560.5049331463,1269568.6857010964
2019-02-26,1669643.4850590762,1476363.2584371609,1165560.5049331463,1269568.6857010964
2019-02-27,1669053.670598704,1475668.772922882,1164915.3988602192,1269017.4600147132
2019-02-28,1668683.8435201708,1475203.3541592378,1164763.7361136768,1269907.9890397391
2019-03-01,1671880.2617715898,1477442.325883511,1167222.4282357586,1271312.9117381233
2019-03-04,1671284.1343858778,1477082.6945956957,1166764.9613524608,1271054.697489798
2019-03-05,1670734.7039020597,1477265.779792186,1166479.7114426692,1270930.0133797384
2019-03-06,1669411.8214505254,1476958.4283867616,1165320.8570509134,1270498.1357624657
2019-03-07,1663803.2709696826,1473347.7378277115,1163186.469697224,1267219.3021248924
2019-03-08,1663980.2613428172,1471913.7234126404,1163829.0456760689,1267107.826761418
2019-03-11,1676608.0387527524,1476440.82559721,1167084.9926223252,1272376.0602832832
2019-03-12,1684521.2944260654,1476371.339985129,1170312.3552639696,1276505.8237801436
2019-03-13,1697404.8439427433,1479535.0095405132,1173766.2866395598,1278551.5548929826
2019-03-14,1695814.2716128407,1475948.7843333927,1174540.923921764,1278614.650236912
2019-03-15,1698836.1906735706,1478994.7303107055,1174090.5620219016,1278544.394205963
2019-03-18,1718881.4022818594,1484002.4170479735,1185396.3332156616,1286809.1921809572
