,Turbulences
2013-03-01,17.127145989392112
2013-03-04,29.182012910718104
2013-03-05,15.040421684500918
2013-03-06,22.77698393804836
2013-03-07,16.36693665165353
2013-03-08,15.586500046099616
2013-03-11,12.481255388429748
2013-03-12,26.3817008025033
2013-03-13,23.52837641345649
2013-03-14,13.551588294669113
2013-03-15,30.950658911537342
2013-03-18,14.86960415149223
2013-03-19,36.81075954897984
2013-03-20,67.84098771918028
2013-03-21,75.96593421031017
2013-03-22,50.83013399733128
2013-03-25,16.779519559180528
2013-03-26,16.934623571080802
2013-03-27,18.58993462546973
2013-03-28,17.52983832163824
2013-04-01,21.082656579351887
2013-04-02,27.942747947487607
2013-04-03,18.66154408618926
2013-04-04,10.54650009795757
2013-04-05,13.755802810556403
2013-04-08,26.139012124176315
2013-04-09,189.48952195401577
2013-04-10,27.309638612778745
2013-04-11,22.496456217148324
2013-04-12,21.412077391299217
2013-04-15,20.77795421867754
2013-04-16,69.91458013974167
2013-04-17,29.01570020804973
2013-04-18,87.21673680083865
2013-04-19,77.52186037927898
2013-04-22,18.535595971242756
2013-04-23,82.90081799434533
2013-04-24,55.979993403135055
2013-04-25,52.244972196275874
2013-04-26,8.674833001524854
2013-04-29,15.606938632353309
2013-04-30,16.820142604359972
2013-05-01,26.858759232601408
2013-05-02,17.4849830109341
2013-05-03,23.806369560992565
2013-05-06,20.5539823601586
2013-05-07,35.841883459199074
2013-05-08,90.58357769485394
2013-05-09,21.10979978601872
2013-05-10,27.74791341446047
2013-05-13,27.058329607315663
2013-05-14,23.70353756281766
2013-05-15,29.001203404001743
2013-05-16,22.22185230693041
2013-05-17,15.228910130475692
2013-05-20,26.300152325479605
2013-05-21,40.256090389155176
2013-05-22,48.29165177574143
2013-05-23,29.24251334278785
2013-05-24,14.901409350791583
2013-05-28,19.5922456278143
2013-05-29,29.092153643854854
2013-05-30,23.37553506363736
2013-05-31,19.55674489354859
2013-06-03,36.41549806845438
2013-06-04,30.81700599583561
2013-06-05,23.43513236799002
2013-06-06,39.37332737199005
2013-06-07,34.245487556036565
2013-06-10,27.094079873139027
2013-06-11,13.477900808767805
2013-06-12,26.23644983595713
2013-06-13,17.87038857525801
2013-06-14,11.008673171222316
2013-06-17,20.39998408247917
2013-06-18,13.165575066804772
2013-06-19,28.79053328809889
2013-06-20,31.390274929946205
2013-06-21,92.44441480409468
2013-06-24,32.02321346515221
2013-06-25,27.62408936235051
2013-06-26,21.082230412336493
2013-06-27,12.351359377657197
2013-06-28,29.766432557112104
2013-07-01,26.869305318890145
2013-07-02,11.675192010946994
2013-07-03,21.559984817209784
2013-07-05,11.83441467908552
2013-07-08,16.50131902750182
2013-07-09,37.365927320196846
2013-07-10,22.27463768641888
2013-07-11,16.614196572783264
2013-07-12,29.06227893910452
2013-07-15,24.06818029215116
2013-07-16,17.032013617842267
2013-07-17,21.562521384973717
2013-07-18,60.77833048515949
2013-07-19,46.54678100094342
2013-07-22,22.552659872390528
2013-07-23,15.4328812129015
2013-07-24,41.27268784597823
2013-07-25,32.330882786372484
2013-07-26,21.01553430321297
2013-07-29,10.858164606636649
2013-07-30,11.39091349924468
2013-07-31,24.623333471847697
2013-08-01,27.58672873242564
2013-08-02,14.786993696933036
2013-08-05,13.088650256929183
2013-08-06,18.69542513926388
2013-08-07,23.031127898301897
2013-08-08,12.706682430648364
2013-08-09,14.93150635271697
2013-08-12,13.221195353698514
2013-08-13,45.68760996840235
2013-08-14,34.83483758848356
2013-08-15,27.16983294733861
2013-08-16,12.910313995073077
2013-08-19,16.1543527881605
2013-08-20,15.687851463378864
2013-08-21,12.161725420042876
2013-08-22,16.52344117052282
2013-08-23,16.171330983945726
2013-08-26,22.956529653730367
2013-08-27,16.752349716851235
2013-08-28,10.686790955257475
2013-08-29,17.394200503802676
2013-08-30,10.322100507395753
2013-09-03,161.82581031297815
2013-09-04,18.145351434750985
2013-09-05,20.364391423328478
2013-09-06,13.773233387833372
2013-09-09,25.62065673407229
2013-09-10,14.9395968657012
2013-09-11,20.22074186215985
2013-09-12,22.0426985964269
2013-09-13,11.166141958406552
2013-09-16,19.6214375057201
2013-09-17,8.292776965572413
2013-09-18,35.79260539704423
2013-09-19,14.549500598688882
2013-09-20,20.984326431696847
2013-09-23,18.537410440654504
2013-09-24,14.235142190006735
2013-09-25,13.203991173142954
2013-09-26,32.475632040639084
2013-09-27,13.01819111949866
2013-09-30,11.693013872110024
2013-10-01,14.257858565210508
2013-10-02,13.080599140451572
2013-10-03,22.49896291762371
2013-10-04,13.634112165715088
2013-10-07,11.105273089378784
2013-10-08,20.001902598089732
2013-10-09,11.693485391765558
2013-10-10,30.42476335688924
2013-10-11,53.794310415355454
2013-10-14,13.305451213217047
2013-10-15,33.46019654065108
2013-10-16,27.299542419897904
2013-10-17,36.70456440869949
2013-10-18,98.28502058329516
2013-10-21,26.699432313717683
2013-10-22,33.28371500845453
2013-10-23,40.657143533293365
2013-10-24,16.434053732265838
2013-10-25,12.893694543135195
2013-10-28,66.7817756263297
2013-10-29,38.53405086466515
2013-10-30,37.47618777375176
2013-10-31,12.628492610496854
2013-11-01,47.48319806507516
2013-11-04,21.23553718907405
2013-11-05,11.33835860133405
2013-11-06,39.17522146901519
2013-11-07,20.34548898501039
2013-11-08,58.16900936292187
2013-11-11,9.988090451967684
2013-11-12,15.78947393583642
2013-11-13,48.41792453618096
2013-11-14,15.227264884474884
2013-11-15,28.768188386248934
2013-11-18,9.471750954715286
2013-11-19,14.358483956796452
2013-11-20,15.150519451793569
2013-11-21,17.36815027987537
2013-11-22,20.56785230773376
2013-11-25,18.807249286951524
2013-11-26,15.575724516805582
2013-11-27,13.449499907478554
2013-11-29,8.691444149666916
2013-12-02,14.26566688616787
2013-12-03,13.986134641543106
2013-12-04,15.110954226832083
2013-12-05,20.849139405376956
2013-12-06,23.78614319333532
2013-12-09,12.257197699884443
2013-12-10,18.32277005542422
2013-12-11,29.937882268973155
2013-12-12,25.290447768088523
2013-12-13,17.891360333239952
2013-12-16,12.158383980091887
2013-12-17,16.060785106299644
2013-12-18,31.767881955285286
2013-12-19,45.55028226376234
2013-12-20,17.368868532993844
2013-12-23,8.786768840292368
2013-12-24,4.241842498985943
2013-12-26,8.77812683659966
2013-12-27,9.026498586437471
2013-12-30,7.199289175462165
2013-12-31,8.092672129331293
2014-01-02,15.53951753882474
2014-01-03,21.027138173017107
2014-01-06,18.858395628032955
2014-01-07,31.034517669859305
2014-01-08,26.27128216891181
2014-01-09,52.884249250357456
2014-01-10,10.287579003836116
2014-01-13,83.22280873494496
2014-01-14,10.274124507179726
2014-01-15,31.300805101120936
2014-01-16,21.14328014284926
2014-01-17,59.868147997987634
2014-01-21,34.78754297796425
2014-01-22,13.794724500148362
2014-01-23,68.82478477646033
2014-01-24,43.43601558951759
2014-01-27,58.24769914691685
2014-01-28,22.963663443411843
2014-01-29,25.79217130135008
2014-01-30,23.488691524244505
2014-01-31,77.87891557979967
2014-02-03,21.91772266082197
2014-02-04,18.77568196332096
2014-02-05,20.79026635006124
2014-02-06,21.81938876823527
2014-02-07,37.85105498071106
2014-02-10,29.81060762356608
2014-02-11,18.142205010029844
2014-02-12,16.32263437516367
2014-02-13,20.638431960992985
2014-02-14,34.8317651316089
2014-02-18,49.40906632445459
2014-02-19,54.48284499426583
2014-02-20,24.38768289877669
2014-02-21,12.15720563023252
2014-02-24,23.90406996347536
2014-02-25,39.60467517062994
2014-02-26,22.92572789421882
2014-02-27,21.621773451371908
2014-02-28,9.006700031169457
2014-03-03,10.085061524715782
2014-03-04,37.44710324354286
2014-03-05,13.66068124307557
2014-03-06,16.141654128476514
2014-03-07,12.36987544160792
2014-03-10,7.385432645968775
2014-03-11,39.61356229861988
2014-03-12,10.616174607035765
2014-03-13,11.50095274473373
2014-03-14,18.61166476730605
2014-03-17,13.491733347959205
2014-03-18,9.982764607235968
2014-03-19,50.98664669455576
2014-03-20,23.42813860934554
2014-03-21,62.27148931460696
2014-03-24,28.96421774059809
2014-03-25,40.89481980673615
2014-03-26,24.112965028366705
2014-03-27,13.784900925059464
2014-03-28,14.825544934601478
2014-03-31,33.14320674903996
2014-04-01,17.406670094388318
2014-04-02,10.88704365942586
2014-04-03,12.614256668252924
2014-04-04,25.6573398161543
2014-04-07,23.83770522181369
2014-04-08,30.902462691644867
2014-04-09,29.258514588515983
2014-04-10,39.07368325779387
2014-04-11,19.2671832060593
2014-04-14,22.79950756433168
2014-04-15,40.59379659869307
2014-04-16,14.947795740313822
2014-04-17,32.50548250366116
2014-04-21,16.477714693919328
2014-04-22,29.25508915084577
2014-04-23,39.262083761199264
2014-04-24,29.36636729977124
2014-04-25,22.65402679525817
2014-04-28,33.89246949149091
2014-04-29,43.99387072143448
2014-04-30,33.9412988565912
2014-05-01,16.673805197498236
2014-05-02,15.730352348924905
2014-05-05,16.491545549752047
2014-05-06,22.36197313870356
2014-05-07,142.94757111544374
2014-05-08,10.925367211958418
2014-05-09,10.923960813229863
2014-05-12,11.982886750250946
2014-05-13,11.788527676609537
2014-05-14,9.443193900838216
2014-05-15,40.24386004391288
2014-05-16,16.97555334355146
2014-05-19,12.428187274330076
2014-05-20,21.208571865595143
2014-05-21,12.507896507848114
2014-05-22,9.752721954202489
2014-05-23,7.424214657816689
2014-05-27,9.071477199293524
2014-05-28,10.245964469569053
2014-05-29,13.955231885398732
2014-05-30,9.036410894050766
2014-06-02,9.46173924638792
2014-06-03,10.58051133454398
2014-06-04,16.469157838836786
2014-06-05,11.914182817033454
2014-06-06,9.628451167327668
2014-06-09,12.58501486112832
2014-06-10,12.028263893530529
2014-06-11,15.525459706289247
2014-06-12,15.729385421209528
2014-06-13,4.884404497855439
2014-06-16,10.53022811817948
2014-06-17,13.048446877623029
2014-06-18,36.14532691958061
2014-06-19,10.818283187686571
2014-06-20,42.17448337586731
2014-06-23,12.44841049448276
2014-06-24,13.249170915919589
2014-06-25,12.739349478539069
2014-06-26,4.576556191890561
2014-06-27,11.565315618542533
2014-06-30,18.60685108755964
2014-07-01,16.597145548750284
2014-07-02,13.72971261455313
2014-07-03,4.852959474600518
2014-07-07,14.14352849150636
2014-07-08,7.423573342976737
2014-07-09,9.905240953052294
2014-07-10,13.76803839714089
2014-07-11,14.12973772792092
2014-07-14,11.13684149024238
2014-07-15,18.825346917927146
2014-07-16,16.082841321985274
2014-07-17,16.060868152229265
2014-07-18,22.945473730269985
2014-07-21,5.985843794823624
2014-07-22,88.44349467720961
2014-07-23,36.20255917106036
2014-07-24,54.304507122945424
2014-07-25,9.504452819541918
2014-07-28,12.411887786902597
2014-07-29,18.079974670827127
2014-07-30,17.918692627606692
2014-07-31,17.531533809665902
2014-08-01,13.360114374950683
2014-08-04,10.413476888983425
2014-08-05,8.203660075797723
2014-08-06,26.71747844117767
2014-08-07,14.528494866363507
2014-08-08,36.02990103350153
2014-08-11,10.97257574082715
2014-08-12,5.6930483076055785
2014-08-13,25.78824989944202
2014-08-14,10.136918172001195
2014-08-15,17.91579165689461
2014-08-18,10.154637690834727
2014-08-19,36.48992140140973
2014-08-20,18.879151465734648
2014-08-21,17.167769625239902
2014-08-22,18.152561342579407
2014-08-25,13.081872088749764
2014-08-26,7.873386286984583
2014-08-27,5.268916047693302
2014-08-28,5.097519001107498
2014-08-29,6.836441084256206
2014-09-02,17.526270376414452
2014-09-03,17.796090269082875
2014-09-04,10.154333779158756
2014-09-05,22.272082495928046
2014-09-08,7.63504490281212
2014-09-09,17.227684893083527
2014-09-10,20.15124348240277
2014-09-11,7.501966537997569
2014-09-12,19.95292699527437
2014-09-15,13.061617928141091
2014-09-16,13.77239168218371
2014-09-17,17.886887085254855
2014-09-18,7.734488633231148
2014-09-19,20.68199736669685
2014-09-22,9.563667441107482
2014-09-23,8.042143757458593
2014-09-24,10.799362545068742
2014-09-25,6.788777808849564
2014-09-26,16.262815693758494
2014-09-29,15.371087660592956
2014-09-30,42.19665877869144
